strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,valid_window_count,robust_validation_score,mean_validation_net_return,median_validation_net_return,min_validation_net_return,worst_window_max_drawdown,worst_window_divergent_loss,positive_window_rate,validation_top_rank_rate,windows_won,mean_validation_total_fees,mean_validation_total_transaction_cost,mean_validation_fee_to_tx_cost_ratio,mean_validation_rebalance_count,eligible
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.12,0.005,-0.01,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.007942436652240696,0.003159434758303492,0.003159434758303492,0.003159434758303492,0.0,0.003159434758303492,1.0,0.0,0,1.6746882992336627,0.33023852661958314,5.071147562267357,3.0,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.12,0.005,-0.02,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.007942436652240696,0.003159434758303492,0.003159434758303492,0.003159434758303492,0.0,0.003159434758303492,1.0,0.0,0,1.6746882992336627,0.33023852661958314,5.071147562267357,3.0,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.005,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.5,1,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.005,-0.005,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.0,0,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.005,-0.01,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.0,0,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.005,-0.02,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.0,0,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.005,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.0,0,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.005,-0.005,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.0,0,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.005,-0.01,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.0,0,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.005,-0.02,0.1,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020068339659521373,0.0014911972180827737,0.0014911972180827737,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.5,0.0,0,1.140544268159021,0.4290819641267698,2.658103494236019,1.5,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.08,0.01,-0.0025,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.08,0.01,-0.0025,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.08,0.01,-0.0025,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.08,0.01,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.1,0.01,-0.0025,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.1,0.01,-0.0025,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.1,0.01,-0.0025,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.1,0.01,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.12,0.01,-0.0025,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.12,0.01,-0.0025,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.12,0.01,-0.0025,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.0025,,0.12,0.01,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.001482232056876092,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.8215876431337388,0.0,False
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.0025,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,1.0,1,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.0025,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.0025,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.005,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.005,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.005,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.005,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.01,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.01,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.01,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.01,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.02,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.02,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.02,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.001,-0.02,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.001,-0.0025,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.001,-0.0025,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.001,-0.0025,0.05,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.001,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0013904290866659252,0.0005825664257572694,0.0005825664257572694,0.0005825664257572694,3.405563183758389e-08,0.0005825664257572694,1.0,0.0,0,0.2617143502397866,0.20890702495520658,1.2527790786159674,0.0,True
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.01,-0.005,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.01,-0.01,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.01,-0.02,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.01,-0.02,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.01,-0.0025,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.01,-0.0025,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.01,-0.005,0.0,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.01,-0.005,0.02,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0001631416910348461,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.7048684878041444,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.0025,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,1.0,1,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.0025,-0.005,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.0025,-0.01,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.04,0.0025,-0.02,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.0025,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.0025,-0.005,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.0025,-0.01,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.06,0.0025,-0.02,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.0025,-0.0025,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.0025,-0.005,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.0025,-0.01,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.005,,0.08,0.0025,-0.02,0.1,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.00046669422923598065,-0.00017704032213794463,-0.00017704032213794463,-0.00017704032213794463,0.00012559941065900339,-0.00017704032213794463,0.0,0.0,0,0.6064002370843795,0.5279254016339565,1.1486475839342818,0.0,False
